N,c1,c2,liar_caught
13,12,1,false
13,1,12,false
13,12,1,false
13,1,12,false
13,12,1,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,6,8,true
14,8,6,false
14,6,8,true
14,8,6,false
14,6,8,true
14,8,6,false
14,6,8,true
14,8,6,false
14,6,8,true
14,8,6,false
14,6,8,true
14,8,6,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,5,9,true
14,9,5,false
14,5,9,true
14,9,5,false
14,5,9,true
14,9,5,false
14,5,9,true
14,9,5,false
14,5,9,true
14,9,5,false
14,5,9,true
14,9,5,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,4,10,true
14,10,4,false
14,4,10,true
14,10,4,false
14,4,10,true
14,10,4,false
14,4,10,true
14,10,4,false
14,4,10,true
14,10,4,false
14,4,10,true
14,10,4,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,3,11,true
14,11,3,false
14,3,11,true
14,11,3,false
14,3,11,true
14,11,3,false
14,3,11,true
14,11,3,false
14,3,11,true
14,11,3,false
14,3,11,true
14,11,3,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,2,12,false
14,12,2,false
14,2,12,false
14,12,2,false
14,2,12,false
14,12,2,false
14,2,12,false
14,12,2,false
14,2,12,false
14,12,2,false
14,2,12,false
14,12,2,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,1,13,false
14,13,1,false
14,1,13,false
14,13,1,false
14,1,13,false
14,13,1,false
14,1,13,false
14,13,1,false
14,1,13,false
14,13,1,false
14,1,13,false
14,13,1,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
14,7,7,false
15,7,8,false
15,8,7,false
15,7,8,false
15,8,7,false
15,7,8,false
15,8,7,false
15,7,8,false
15,8,7,false
15,7,8,false
15,8,7,false
15,7,8,false
15,8,7,false
15,6,9,true
15,9,6,false
15,6,9,true
15,9,6,false
15,6,9,true
15,9,6,false
15,6,9,true
15,9,6,false
15,6,9,true
15,9,6,false
15,6,9,true
15,9,6,false
15,5,10,true
15,10,5,false
15,5,10,true
15,10,5,false
15,5,10,true
15,10,5,false
15,5,10,true
15,10,5,false
15,5,10,true
15,10,5,false
15,5,10,true
15,10,5,false
15,4,11,true
15,11,4,false
15,4,11,true
15,11,4,false
15,4,11,true
15,11,4,false
15,4,11,true
15,11,4,false
15,4,11,true
15,11,4,false
15,4,11,true
15,11,4,false
15,3,12,false
15,12,3,false
15,3,12,false
15,12,3,false
15,3,12,false
15,12,3,false
15,3,12,false
15,12,3,false
15,3,12,false
15,12,3,false
15,3,12,false
15,12,3,false
15,2,13,false
15,13,2,false
15,2,13,false
15,13,2,false
15,2,13,false
15,13,2,false
15,2,13,false
15,13,2,false
15,2,13,false
15,13,2,false
15,2,13,false
15,13,2,false
15,1,14,false
15,14,1,false
15,1,14,false
15,14,1,false
15,1,14,false
15,14,1,false
15,1,14,false
15,14,1,false
15,1,14,false
15,14,1,false
15,1,14,false
15,14,1,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,7,9,true
16,9,7,false
16,7,9,true
16,9,7,false
16,7,9,true
16,9,7,false
16,7,9,true
16,9,7,false
16,7,9,true
16,9,7,false
16,7,9,true
16,9,7,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,6,10,true
16,10,6,false
16,6,10,true
16,10,6,false
16,6,10,true
16,10,6,false
16,6,10,true
16,10,6,false
16,6,10,true
16,10,6,false
16,6,10,true
16,10,6,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,5,11,true
16,11,5,false
16,5,11,true
16,11,5,false
16,5,11,true
16,11,5,false
16,5,11,true
16,11,5,false
16,5,11,true
16,11,5,false
16,5,11,true
16,11,5,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,4,12,true
16,12,4,false
16,4,12,true
16,12,4,false
16,4,12,true
16,12,4,false
16,4,12,true
16,12,4,false
16,4,12,true
16,12,4,false
16,4,12,true
16,12,4,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,3,13,false
16,13,3,false
16,3,13,false
16,13,3,false
16,3,13,false
16,13,3,false
16,3,13,false
16,13,3,false
16,3,13,false
16,13,3,false
16,3,13,false
16,13,3,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,2,14,false
16,14,2,false
16,2,14,false
16,14,2,false
16,2,14,false
16,14,2,false
16,2,14,false
16,14,2,false
16,2,14,false
16,14,2,false
16,2,14,false
16,14,2,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,1,15,false
16,15,1,false
16,1,15,false
16,15,1,false
16,1,15,false
16,15,1,false
16,1,15,false
16,15,1,false
16,1,15,false
16,15,1,false
16,1,15,false
16,15,1,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
16,8,8,false
17,8,9,true
17,9,8,false
17,8,9,true
17,9,8,false
17,8,9,true
17,9,8,false
17,8,9,true
17,9,8,false
17,8,9,true
17,9,8,false
17,8,9,false
17,9,8,false
17,7,10,true
17,10,7,false
17,7,10,true
17,10,7,false
17,7,10,true
17,10,7,false
17,7,10,true
17,10,7,false
17,7,10,true
17,10,7,false
17,7,10,true
17,10,7,false
17,6,11,true
17,11,6,false
17,6,11,true
17,11,6,false
17,6,11,true
17,11,6,false
17,6,11,true
17,11,6,false
17,6,11,true
17,11,6,false
17,6,11,true
17,11,6,false
17,5,12,true
17,12,5,false
17,5,12,true
17,12,5,false
17,5,12,true
17,12,5,false
17,5,12,true
17,12,5,false
17,5,12,true
17,12,5,false
17,5,12,true
17,12,5,false
17,4,13,true
17,13,4,false
17,4,13,true
17,13,4,false
17,4,13,true
17,13,4,false
17,4,13,true
17,13,4,false
17,4,13,true
17,13,4,false
17,4,13,true
17,13,4,false
17,3,14,true
17,14,3,false
17,3,14,true
17,14,3,false
17,3,14,true
17,14,3,false
17,3,14,true
17,14,3,false
17,3,14,true
17,14,3,false
17,3,14,true
17,14,3,false
17,2,15,false
17,15,2,false
17,2,15,false
17,15,2,false
17,2,15,false
17,15,2,false
17,2,15,false
17,15,2,false
17,2,15,false
17,15,2,false
17,2,15,false
17,15,2,false
17,1,16,false
17,16,1,false
17,1,16,false
17,16,1,false
17,1,16,false
17,16,1,false
17,1,16,false
17,16,1,false
17,1,16,false
17,16,1,false
17,1,16,false
17,16,1,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,8,10,false
18,10,8,false
18,8,10,false
18,10,8,false
18,8,10,false
18,10,8,false
18,8,10,false
18,10,8,false
18,8,10,false
18,10,8,false
18,8,10,false
18,10,8,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,7,11,true
18,11,7,false
18,7,11,true
18,11,7,false
18,7,11,true
18,11,7,false
18,7,11,true
18,11,7,false
18,7,11,true
18,11,7,false
18,7,11,true
18,11,7,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,6,12,true
18,12,6,false
18,6,12,true
18,12,6,false
18,6,12,true
18,12,6,false
18,6,12,true
18,12,6,false
18,6,12,true
18,12,6,false
18,6,12,true
18,12,6,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,5,13,true
18,13,5,false
18,5,13,true
18,13,5,false
18,5,13,true
18,13,5,false
18,5,13,true
18,13,5,false
18,5,13,true
18,13,5,false
18,5,13,true
18,13,5,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,4,14,true
18,14,4,false
18,4,14,true
18,14,4,false
18,4,14,true
18,14,4,false
18,4,14,true
18,14,4,false
18,4,14,true
18,14,4,false
18,4,14,true
18,14,4,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,3,15,false
18,15,3,false
18,3,15,false
18,15,3,false
18,3,15,false
18,15,3,false
18,3,15,false
18,15,3,false
18,3,15,false
18,15,3,false
18,3,15,false
18,15,3,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,2,16,false
18,16,2,false
18,2,16,false
18,16,2,false
18,2,16,false
18,16,2,false
18,2,16,false
18,16,2,false
18,2,16,false
18,16,2,false
18,2,16,false
18,16,2,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,1,17,false
18,17,1,false
18,1,17,false
18,17,1,false
18,1,17,false
18,17,1,false
18,1,17,false
18,17,1,false
18,1,17,false
18,17,1,false
18,1,17,false
18,17,1,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
18,9,9,false
19,9,10,false
19,10,9,false
19,9,10,false
19,10,9,false
19,9,10,false
19,10,9,false
19,9,10,false
19,10,9,false
19,9,10,false
19,10,9,false
19,9,10,false
19,10,9,false
19,8,11,true
19,11,8,false
19,8,11,true
19,11,8,false
19,8,11,true
19,11,8,false
19,8,11,true
19,11,8,false
19,8,11,true
19,11,8,false
19,8,11,true
19,11,8,false
19,7,12,true
19,12,7,false
19,7,12,true
19,12,7,false
19,7,12,true
19,12,7,false
19,7,12,true
19,12,7,false
19,7,12,true
19,12,7,false
19,7,12,true
19,12,7,false
19,6,13,true
19,13,6,false
19,6,13,true
19,13,6,false
19,6,13,true
19,13,6,false
19,6,13,true
19,13,6,false
19,6,13,true
19,13,6,false
19,6,13,true
19,13,6,false
19,5,14,true
19,14,5,false
19,5,14,true
19,14,5,false
19,5,14,true
19,14,5,false
19,5,14,true
19,14,5,false
19,5,14,true
19,14,5,false
19,5,14,true
19,14,5,false
19,4,15,true
19,15,4,false
19,4,15,true
19,15,4,false
19,4,15,true
19,15,4,false
19,4,15,true
19,15,4,false
19,4,15,true
19,15,4,false
19,4,15,true
19,15,4,false
19,3,16,false
19,16,3,false
19,3,16,false
19,16,3,false
19,3,16,false
19,16,3,false
19,3,16,false
19,16,3,false
19,3,16,false
19,16,3,false
19,3,16,false
19,16,3,false
19,2,17,false
19,17,2,false
19,2,17,false
19,17,2,false
19,2,17,false
19,17,2,false
19,2,17,false
19,17,2,false
19,2,17,false
19,17,2,false
19,2,17,false
19,17,2,false
19,1,18,false
19,18,1,false
19,1,18,false
19,18,1,false
19,1,18,false
19,18,1,false
19,1,18,false
19,18,1,false
19,1,18,false
19,18,1,false
19,1,18,false
19,18,1,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,9,11,true
20,11,9,false
20,9,11,true
20,11,9,false
20,9,11,true
20,11,9,false
20,9,11,true
20,11,9,false
20,9,11,true
20,11,9,false
20,9,11,true
20,11,9,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,8,12,true
20,12,8,false
20,8,12,true
20,12,8,false
20,8,12,true
20,12,8,false
20,8,12,true
20,12,8,false
20,8,12,true
20,12,8,false
20,8,12,true
20,12,8,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,7,13,true
20,13,7,false
20,7,13,true
20,13,7,false
20,7,13,true
20,13,7,false
20,7,13,true
20,13,7,false
20,7,13,true
20,13,7,false
20,7,13,true
20,13,7,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,6,14,true
20,14,6,false
20,6,14,true
20,14,6,false
20,6,14,true
20,14,6,false
20,6,14,true
20,14,6,false
20,6,14,true
20,14,6,false
20,6,14,true
20,14,6,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,5,15,true
20,15,5,false
20,5,15,true
20,15,5,false
20,5,15,true
20,15,5,false
20,5,15,true
20,15,5,false
20,5,15,true
20,15,5,false
20,5,15,true
20,15,5,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,4,16,true
20,16,4,false
20,4,16,true
20,16,4,false
20,4,16,true
20,16,4,false
20,4,16,true
20,16,4,false
20,4,16,true
20,16,4,false
20,4,16,true
20,16,4,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,3,17,false
20,17,3,false
20,3,17,false
20,17,3,false
20,3,17,false
20,17,3,false
20,3,17,false
20,17,3,false
20,3,17,false
20,17,3,false
20,3,17,false
20,17,3,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,2,18,false
20,18,2,false
20,2,18,false
20,18,2,false
20,2,18,false
20,18,2,false
20,2,18,false
20,18,2,false
20,2,18,false
20,18,2,false
20,2,18,false
20,18,2,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,1,19,false
20,19,1,false
20,1,19,false
20,19,1,false
20,1,19,false
20,19,1,false
20,1,19,false
20,19,1,false
20,1,19,false
20,19,1,false
20,1,19,false
20,19,1,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
20,10,10,false
21,10,11,false
21,11,10,false
21,10,11,false
21,11,10,false
21,10,11,false
21,11,10,false
21,10,11,false
21,11,10,false
21,10,11,false
21,11,10,false
21,10,11,false
21,11,10,false
21,9,12,true
21,12,9,false
21,9,12,true
21,12,9,false
21,9,12,true
21,12,9,false
21,9,12,true
21,12,9,false
21,9,12,true
21,12,9,false
21,9,12,true
21,12,9,false
21,8,13,true
21,13,8,false
21,8,13,true
21,13,8,false
21,8,13,true
21,13,8,false
21,8,13,true
21,13,8,false
21,8,13,true
21,13,8,false
21,8,13,true
21,13,8,false
21,7,14,true
21,14,7,false
21,7,14,true
21,14,7,false
21,7,14,true
21,14,7,false
21,7,14,true
21,14,7,false
21,7,14,true
21,14,7,false
21,7,14,true
21,14,7,false
21,6,15,true
21,15,6,false
21,6,15,true
21,15,6,false
21,6,15,true
21,15,6,false
21,6,15,true
21,15,6,false
21,6,15,true
21,15,6,false
21,6,15,true
21,15,6,false
21,5,16,true
21,16,5,false
21,5,16,true
21,16,5,false
21,5,16,true
21,16,5,false
21,5,16,true
21,16,5,false
21,5,16,true
21,16,5,false
21,5,16,true
21,16,5,false
21,4,17,true
21,17,4,false
21,4,17,true
21,17,4,false
21,4,17,true
21,17,4,false
21,4,17,true
21,17,4,false
21,4,17,true
21,17,4,false
21,4,17,false
21,17,4,false
21,3,18,false
21,18,3,false
21,3,18,false
21,18,3,false
21,3,18,false
21,18,3,false
21,3,18,false
21,18,3,false
21,3,18,false
21,18,3,false
21,3,18,false
21,18,3,false
21,2,19,false
21,19,2,false
21,2,19,false
21,19,2,false
21,2,19,false
21,19,2,false
21,2,19,false
21,19,2,false
21,2,19,false
21,19,2,false
21,2,19,false
21,19,2,false
21,1,20,false
21,20,1,false
21,1,20,false
21,20,1,false
21,1,20,false
21,20,1,false
21,1,20,false
21,20,1,false
21,1,20,false
21,20,1,false
21,1,20,false
21,20,1,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,10,12,true
22,12,10,false
22,10,12,true
22,12,10,false
22,10,12,true
22,12,10,false
22,10,12,true
22,12,10,false
22,10,12,true
22,12,10,false
22,10,12,true
22,12,10,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,9,13,true
22,13,9,false
22,9,13,true
22,13,9,false
22,9,13,true
22,13,9,false
22,9,13,true
22,13,9,false
22,9,13,true
22,13,9,false
22,9,13,true
22,13,9,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,8,14,true
22,14,8,false
22,8,14,true
22,14,8,false
22,8,14,true
22,14,8,false
22,8,14,true
22,14,8,false
22,8,14,true
22,14,8,false
22,8,14,true
22,14,8,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,7,15,true
22,15,7,false
22,7,15,true
22,15,7,false
22,7,15,true
22,15,7,false
22,7,15,true
22,15,7,false
22,7,15,true
22,15,7,false
22,7,15,true
22,15,7,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,6,16,true
22,16,6,false
22,6,16,true
22,16,6,false
22,6,16,true
22,16,6,false
22,6,16,true
22,16,6,false
22,6,16,true
22,16,6,false
22,6,16,true
22,16,6,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,5,17,true
22,17,5,false
22,5,17,true
22,17,5,false
22,5,17,true
22,17,5,false
22,5,17,true
22,17,5,false
22,5,17,true
22,17,5,false
22,5,17,true
22,17,5,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,4,18,true
22,18,4,false
22,4,18,true
22,18,4,false
22,4,18,true
22,18,4,false
22,4,18,true
22,18,4,false
22,4,18,false
22,18,4,false
22,4,18,true
22,18,4,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,11,11,false
22,3,19,false
22,19,3,false
22,3,19,false
22,19,3,false
22,3,19,false
22,19,3,false
