N,c1,c2,c3,liar_caught
14,2,10,2,true
14,10,2,2,false
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,false
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,2,10,true
14,2,10,2,false
14,10,2,2,false
14,2,2,10,true
14,2,10,2,false
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,4,6,4,true
14,6,4,4,true
14,4,4,6,true
14,4,6,4,true
14,6,4,4,true
14,4,4,6,true
14,4,6,4,true
14,6,4,4,true
14,4,4,6,true
14,4,6,4,true
14,6,4,4,true
14,4,4,6,true
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,false
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,false
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,false
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,false
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,3,8,3,true
14,8,3,3,true
14,3,3,8,true
14,3,8,3,true
14,8,3,3,true
14,3,3,8,true
14,3,8,3,true
14,8,3,3,false
14,3,3,8,true
14,3,8,3,true
14,8,3,3,true
14,3,3,8,true
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,false
14,10,2,2,false
14,2,2,10,true
14,2,10,2,false
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,false
14,10,2,2,false
14,2,2,10,true
14,2,10,2,false
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,false
14,10,2,2,false
14,1,2,11,true
14,2,11,1,false
14,11,1,2,false
14,1,2,11,true
14,2,11,1,false
14,11,1,2,false
14,1,2,11,true
14,2,11,1,false
14,11,1,2,false
14,1,2,11,true
14,2,11,1,false
14,11,1,2,false
14,1,2,11,true
14,2,11,1,false
14,11,1,2,false
14,1,2,11,true
14,2,11,1,false
14,11,1,2,false
14,1,2,11,true
14,2,11,1,false
14,11,1,2,false
14,1,2,11,true
14,2,11,1,false
14,11,1,2,false
14,1,2,11,true
14,2,11,1,false
14,11,1,2,false
14,1,2,11,true
14,2,11,1,false
14,11,1,2,false
14,1,2,11,true
14,2,11,1,false
14,11,1,2,false
14,1,2,11,true
14,2,11,1,false
14,11,1,2,false
14,1,2,11,true
14,2,11,1,false
14,11,1,2,false
14,1,2,11,true
14,2,11,1,false
14,11,1,2,false
14,1,2,11,true
14,2,11,1,false
14,11,1,2,false
14,1,2,11,true
14,2,11,1,false
14,11,1,2,false
14,1,2,11,true
14,2,11,1,false
14,11,1,2,false
14,1,2,11,true
14,2,11,1,false
14,11,1,2,false
14,1,2,11,true
14,2,11,1,false
14,11,1,2,false
14,1,2,11,true
14,2,11,1,false
14,11,1,2,false
14,1,2,11,true
14,2,11,1,false
14,11,1,2,false
14,1,2,11,true
14,2,11,1,false
14,11,1,2,false
14,1,2,11,true
14,2,11,1,false
14,11,1,2,false
14,1,2,11,true
14,2,11,1,false
14,11,1,2,false
14,1,2,11,true
14,2,11,1,false
14,11,1,2,false
14,1,2,11,true
14,2,11,1,false
14,11,1,2,false
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,4,6,4,true
14,6,4,4,true
14,4,4,6,true
14,4,6,4,true
14,6,4,4,true
14,4,4,6,true
14,4,6,4,true
14,6,4,4,true
14,4,4,6,true
14,4,6,4,true
14,6,4,4,true
14,4,4,6,true
14,3,8,3,true
14,8,3,3,true
14,3,3,8,true
14,3,8,3,true
14,8,3,3,true
14,3,3,8,true
14,3,8,3,true
14,8,3,3,true
14,3,3,8,true
14,3,8,3,true
14,8,3,3,true
14,3,3,8,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,false
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,4,6,4,true
14,6,4,4,true
14,4,4,6,true
14,4,6,4,true
14,6,4,4,true
14,4,4,6,true
14,4,6,4,true
14,6,4,4,true
14,4,4,6,true
14,4,6,4,true
14,6,4,4,true
14,4,4,6,true
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,3,8,3,true
14,8,3,3,true
14,3,3,8,true
14,3,8,3,true
14,8,3,3,true
14,3,3,8,true
14,3,8,3,true
14,8,3,3,true
14,3,3,8,true
14,3,8,3,true
14,8,3,3,true
14,3,3,8,true
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,2,10,2,false
14,10,2,2,false
14,2,2,10,true
14,2,10,2,false
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,4,5,5,true
14,5,5,4,true
14,5,4,5,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,2,6,6,true
14,6,6,2,true
14,6,2,6,true
14,4,6,4,true
14,6,4,4,true
14,4,4,6,true
14,4,6,4,true
14,6,4,4,true
14,4,4,6,true
14,4,6,4,true
14,6,4,4,true
14,4,4,6,true
14,4,6,4,true
14,6,4,4,true
14,4,4,6,true
14,3,8,3,true
14,8,3,3,true
14,3,3,8,true
14,3,8,3,true
14,8,3,3,true
14,3,3,8,true
14,3,8,3,true
14,8,3,3,true
14,3,3,8,true
14,3,8,3,true
14,8,3,3,true
14,3,3,8,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,false
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,2,10,2,true
14,10,2,2,false
14,2,2,10,true
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
14,1,12,1,false
14,12,1,1,false
14,1,1,12,false
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
15,5,5,5,true
